"30 Years of the Metric System.14dec2006.DOC", "http://www.consumeraffairs.govt.nz"
"30 Years of the Metric System.14dec2006.DOC", "http://www.archives.govt.nz"
"Adjudicators report.27march2006.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/adjudicators-reports/wellington/2005/"
"Amended Draft media release - MVDT Adjudicators reports (2).DOC", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/adjudicators-reports/index.html"
"Backup of New Taskforce warning on scams.wbk", "http://www.scamwatch.org.nz"
"Backup of New Taskforce warning on scams.wbk", "http://www.comcom.govt.nz"
"Adjudicators.ff.11may2006.final.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/index.html"
"Adjudicators.ff.11may2006.final.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/mvsa-review/"
"Draft. Protecting your personal information from fraudsters (2).DOC", "http://www.scamwatch.org.nz"
"Draft media release - Christmas exchanges, returns and gift vouchers.DOC", "http://www.consumeraffairs.govt.nz"
"Draft release.MVDT Adjudicator Report - David Knight and Geoffrey Wiles.13nov2006.DOC", "http://www.consumeraffairs.govt.nz"
"MVDT.Burnard.31oct2006.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/index.html#annual-reports"
"MVSA report.21march2006.draft.doc", "http://www.consumeraffairs.govt.nz"
"New Taskforce warning on scams.DOC", "http://www.scamwatch.org.nz"
"New Taskforce warning on scams.DOC", "http://www.comcom.govt.nz"
"MVDT.Well.Annual report.31Oct2006.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/index.html#annual-reports"
"MVSA review.21march2006.draft.doc", "http://www.consumeraffairs.govt.nz"
"MVDT.Adjudicators reports.17Nov2006.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/adjudicators-reports/"
"MVSA.MCA.17march2006.doc", "http://www.consumeraffairs.govt.nz"
"SIN Discussion Paper.19may2006.DOC", "http://www.fuelsaver.govt.nz"
"SIN Discussion Paper.19may2006.DOC", "http://www.consumeraffairs.govt.nz/policylawresearch/mvsa-review/report-to-the-house/index.html"
"SINcard comms strategy & media release.575918_1.16may2006.DOC", "http://www.consumeraffairs.govt.nz"
"mvsa.22march2006.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/mvsa-review/"
"U2.draft2.13march2006.DOC", "http://www.consumeraffairs.govt.nz/consumerinfo/refunds.html"
"U2.draft2.13march2006.DOC", "http://www.consumer.org.nz/"
"consumer protection discussion paper.2may2006.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/enforcement-review/paper-two/"
"mvsa.22march2006.DRAFT.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/mvsa-review/"
"mvsa.22march2006.FINAL.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/mvsa-review/"
"consumer protection discussion paper.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/enforcement-review/paper-two/"
"sincard.19may2006.final.doc", "http://www.fuelsaver.govt.nz"
"sincard.19may2006.final.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/mvsa-review/report-to-the-house/index.html"
"sincard.19may2006.doc", "http://www.fuelsaver.govt.nz"
"sincard.19may2006.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/mvsa-review/report-to-the-house/index.html"
"Auckland Central jobs September 2005.doc", "http://www.labour.org.nz"
"Great Barrier internet 31 August 2005.doc", "http://www.beehive.govt.nz"
"Hero debate Feb 2005.doc", "http://www.gaynz.com"
"Hero debate Feb 2005.doc", "http://www.comedy.co.nz"
"Te Ara Feb 2005.doc", "http://www.TeAra.govt.nz"
"Student loans July 2005.doc", "http://www.labour.org.nz/index.html"
"Retirement submissions Mar 2005.doc", "http://www.retirement.org.nz"
"Transit plan Auckland Jan 2005.doc", "http://www.transit.govt.nz"
"PM cultural statistics June 2005.doc", "http://www.stats.govt.nz"
"PM cultural statistics June 2005.doc", "http://www.mch.govt.nz"
"Vehicle Emissions 27 April 2005.doc", "http://www.transport.govt.nz/current/issues"
"PM launches Te Ara Feb 2005.doc", "http://www.TeAra.govt.nz"
"Vehicle Emissions 29 April 2005.doc", "http://www.transport.govt.nz/current/issues"
"Digital Content Strategy.release.draft.8Nov2006.doc", "http://www.digitalstrategy.govt.nz"
"Vehicle Emissions 30 June 2005.doc", "http://www.transport.govt.nz/current/issues"
"10toys not to buy.11dec2006.draft.DOC", "http://www.consumeraffairs.govt.nz"
"Get connected.18Sept2006.doc", "http://www.libraryweek.org.nz"
"NL - DRAFT press release - World Info Society Day (17-5-06).doc", "http://www.igfgreece2006.gr"
"NL - DRAFT press release - World Info Society Day (17-5-06).doc", "http://www.wsis.org"
"NL - DRAFT press release - World Info Society Day (17-5-06).doc", "http://www.digitalstrategy.govt.nz"
"Tizard and Cunliffe.DCS.9nov2006.final.doc", "http://www.digitalstrategy.govt.nz"
"Adjudicators report.MVSA.27Mar2006.doc", "http://www.?????"
"nl_cims-#212402-v1-Draft_press_Statmnt_on_draft_New_Zealand_Digital_Content_Strategy.3Nov2006.DOC", "http://www.digitalcontent.govt.nz"
"DRAFT.Adjudicators report.MVSA.27Mar2006.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/adjudicators-reports/index.html"
"Raukatauri music centre.1March2006.doc", "http://www.rmtc.org.nz"
"Year of Vet.13oct2006.doc", "http://www.veteransaffairs.mil.nz/"
"Year of Vet.13oct2006.final.doc", "http://www.veteransaffairs.mil.nz/"
"APRA Silver Scroll.21sept2006.final.doc", "http://www.beehive.govt.nz/tizard"
"Auckland arts survey.14june2006.doc", "http://www.creativenz.govt.nz/resources/arts-survey-06.pdf"
"DRAFT PR Upham medals.9Nov2006.doc", "http://www.beehive.govt.nz/tizard"
"CulturalMinistersMeeting.21sept2006.doc", "http://www.beehive.govt.nz/tizard"
"Mouat reappointment.12Jan2007.doc", "http://www.beehive.govt.nz/tizard"
"MHC appt.Spedding.18Oct06.final.doc", "http://www.beehive.co.nz/tizard"
"Royal reappt.Maori Council.NZHPT.20dec2006.doc", "http://www.beehive.govt.nz/tizard"
"Volunteers.5dec2006.final.doc", "http://www.volunteeringnz.org.nz"
"Volunteers.5dec2006.final.doc", "http://www.beehive.govt.nz/tizard"
"Biodiversity.15may2006.doc", "http://www.biodiversity.govt.nz"
"zz template 2006.doc", "http://www.beehive.govt.nz/tizard"
"Rates rebate windfall for 1.doc", "http://www.ratesrebates.govt.nz"
"Transpower outage report.27june2006.v2.doc", "http://www.transpower.co.nz"
"ratesrebate.19sept2006.doc", "http://www.ratesrebates.govt.nz"
"AuckTranspStratAlignProj.19july2006.doc", "http://www.beehive.govt.nz/King"
"AuckTranspStratAlignProj.19july2006.final.doc", "http://www.beehive.govt.nz/King"
"Commissioning release.4april2006.doc", "http://www.med.govt.nz/templates/ContentTopicSummary____18836.aspx"
"GI passed.15Nov2006.final.doc", "http://www.beehive.govt.nz/tizard"
"GI passed.9Nov2006.draft.doc", "http://www.beehive.govt.nz/tizard"
"Experimemtal use.5july2006.doc", "http://www.med.govt.nz/templates/ContentTopicSummary____20388.aspx"
"Commissioning release.3april2006.doc", "http://www.med.govt.nz/templates/ContentTopicSummary____18836.aspx"
"Mallard.ambushmarketing.5sept2006.doc", "http://www.cricketworldcup.com/aip-faqs.htm"
"Mallard.ambushmarketing.5sept2006.doc", "http://www.macmillandictionary.com/new/word/050815-ambush-marketing.htm"
"Mallard.ambushmarketing.5sept2006.doc", "http://www.icc-cricket.com/icc-news/content/story/243734.html"
"copyright Amendment Bill.media release.INtro.6Dec2006.DOC", "http://www.parliament.nz/en-NZ/PB/Legislation/Bills/"
"Trademark compliance costs under discussion.7March2006.doc", "http://www.med.govt.nz"
"SPC.traditional kl.13Nov2006.final.doc", "http://www.spc.int/culture"
"Trademark compliance disc doc.522430.doc", "http://www.med.govt.nz"
"Trademark compliance disc doc.522430.doc", "http://www.wipo.int/madrid/en/"
"Trademark compliance disc doc.522430.doc", "http://www.ipaustralia.gov.au/trademarks/international_how.shtml"
"Trademark compliance disc doc.522430.doc", "http://www.uspto.gov/web/trademarks/madrid/madridfaqs.htm"
"Trademark compliance disc doc.522430.doc", "http://www.fhe.com/publications.asp?pubID=000323302905"
"Trademark compliance disc doc.522430.doc", "http://www.wptn.com/trademark_vol5is3/tmark_024_vol5is3.htm"
"Trademark compliance disc doc.522430.doc", "http://www.wipo.int/treaties/en/classification/nice/"
"Trademark compliance disc doc.522430.doc", "http://www.wipo.int/treaties/en/ip/tlt/"
"Trademark compliance disc doc.522430.doc", "http://www.wipo.int/sct/en/"
"Trademark compliance disc doc.522430.doc", "http://www.wipo.int/sct/en/meetings/"
"Trademark compliance disc doc.522430.doc", "http://www.wipo.int/meetings/2006/tlt-singapore/en/"
"copyright Amendment Bill.media release1R.8Dec2006.DOC", "http://www.parliament.nz/en-NZ/PB/Legislation/Bills/"
"copyright Amendment Bill.media release1R.8Dec2006.DOC", "http://www.med.govt.nz/templates/StandardSummary____172.aspx"
"SPC.traditional kl.9Nov2006with edits.doc", "http://www.spc.int/culture"
"SPC.traditional kl.9Nov2006.final.doc", "http://www.spc.int/culture"
"trade mark treaties_   draft media statement on accession.DOC", "http://www.wipo.int/treaties/en/"
"trademark compliance costs under discussion.8March2006.doc", "http://www.med.govt.nz/ip/trademarks/treaties/accession/"
"trade mark treaties.10august2006.draft.DOC", "http://www.wipo.int/treaties/en/"
"trade mark treaties.10august2006.final.DOC", "http://www.wipo.int/treaties/en/"
"teacheraward.3may2006.doc", "http://www.neita.com"
"teacheraward.3may2006.doc", "http://www.asg.co.nz"
"teacheraward.3may2006.doc", "http://www.multiserve.co.nz"
"Draft media release - Protecting your personal information from fraudsters (2).DOC", "http://www.scamwatch.org.nz"
"MVDT.Well.Annual report.31Oct2006.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/index.html#annual-reports"
"MVDT.Adjudicators reports.17Nov2006.doc", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/adjudicators-reports/"
"Rates rebate windfall for 1.doc", "http://www.ratesrebates.govt.nz"
"Biofuel presser3.doc", "http://www.transport.govt.nz"
"Biofuel presser.7sept2006.doc", "http://www.transport.govt.nz/[full"
"2006-10-15 transport v5.final.doc", "http://www.climatechange.govt.nz"
"2006-1016 vehicle cost v1..doc", "http://www.beehive.govt.nz/parker"
"Smoke test rule.29august2006.final.doc", "http://www.transport.govt.nz/choke-the-smoke/"
"Smoke test rule.29august2006.final.doc", "http://www.beehive.govt.nz/[surname"
"Smoke test rule.29august2006.doc", "http://www.transport.govt.nz/choke-the-smoke/"
"Smoke test rule.29august2006.doc", "http://www.beehive.govt.nz/[surname"
"VElaunch.Q&As.final.doc", "http://www.transport.govt.nz/niwa-report"
"Visible smoke for warrant of fitness.draft.24oct2006.doc", "http://www.transport.govt.nz/choke-the-smoke/"
"Visible smoke for warrant of fitness.draft.24oct2006.doc", "http://www.chokethesmoke.govt.nz"
"Visible smoke for warrant of fitness.draft.24oct2006.doc", "http://www.transport.govt.nz/vehicle-emissions-index/"
"Visible smoke for warrant of fitness.draft.24oct2006.doc", "http://www.landtransport.govt.nz"
"Visible smoke for warrant of fitness.draft.24oct2006.doc", "http://www.beehive.govt.nz/tizard"
"Visible smoke for warrant of fitness.25oct2006.final.doc", "http://www.transport.govt.nz/choke-the-smoke/"
"Visible smoke for warrant of fitness.25oct2006.final.doc", "http://www.chokethesmoke.govt.nz"
"Visible smoke for warrant of fitness.25oct2006.final.doc", "http://www.transport.govt.nz/vehicle-emissions-index/"
"Visible smoke for warrant of fitness.25oct2006.final.doc", "http://www.landtransport.govt.nz"
"Visible smoke for warrant of fitness.25oct2006.final.doc", "http://www.beehive.govt.nz/tizard"
"Ve rule.v2.28august2006.doc", "http://www.transport.govt.nz/choke-the-smoke/"
"Ve rule.v2.28august2006.doc", "http://www.beehive.govt.nz/[surname"
"VE Rule.28August2006.doc", "http://www.transport.govt.nz/choke-the-smoke/"
"VE Rule.28August2006.doc", "http://www.beehive.govt.nz/[surname"
"Visible smoke for warrant of fitness.26oct2006.final.doc", "http://www.transport.govt.nz/choke-the-smoke/"
"Visible smoke for warrant of fitness.26oct2006.final.doc", "http://www.chokethesmoke.govt.nz"
"Visible smoke for warrant of fitness.26oct2006.final.doc", "http://www.transport.govt.nz/vehicle-emissions-index/"
"Visible smoke for warrant of fitness.26oct2006.final.doc", "http://www.landtransport.govt.nz"
"Visible smoke for warrant of fitness.26oct2006.final.doc", "http://www.beehive.govt.nz/tizard"
"imported.HD.12oct2006.doc", "http://www.climatechange.govt.nz"
"biofuels.12sept2006.final.doc", "http://www.transport.govt.nz/biofuels-sales-obligation-discussion-document/"
"emission campaign presser.Q&As.v3.doc", "http://www.transport.govt.nz/niwa-report"
"emission campaign presser.v3.doc", "http://www.transport.govt.nz/niwa-report"
"02-13 Biofuels FINAL.pdf", "http://www.agresearch.co.nz/anm2Net/templates/agrnews.aspx?articleid=490&zoneid=3"
"trade mark treaties.10august2006.draft.DOC", "http://www.wipo.int/treaties/en/"
"biofuels v1.12sept2006.final.doc", "http://www.transport.govt.nz/biofuels-sales-obligation-discussion-document/"
"imported.jane.11oct2006.doc", "http://www.climatechange.govt.nz"
"ratesrebate.19sept2006.doc", "http://www.ratesrebates.govt.nz"
"importedcars.draft from mot.6oct2006.doc", "http://www.climatechange.govt.nz"
"importedcars.draft from mot.6oct2006.doc", "http://www.transport.govt.nz/pilot-project-report-for-petrol-vehicles-index/"
"imported.HD.12oct2006.draft.doc", "http://www.climatechange.govt.nz"
"070702 - Auckland Central ECE.doc", "http://www.teamup.co.nz/earlyyears"
"070709 - Proposed emission standards response.doc", "http://www.landtransport.govt.nz/consultation/vehicle-exhaust-emissions"
"070712 - HAPiNZ report.doc", "http://www.hapinz.org.nz"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=5806088229014277908"
"070809 - Trip of the Lifetime.doc", "http://overthenet.blogspot.com/2007/07/volume.html"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=7581072505699774071"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=2072934438957769155"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=1259391559293471675"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=4386117715955407320"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=2807914313610788874"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=545852175220010847"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=4025825562410754315"
"070809 - Trip of the Lifetime.doc", "http://www.blogger.com/post-edit.g?blogID=37812289&postID=4569775316328993471"
"070817 - PI Credit Report Release.doc", "http://www.consumeraffairs.govt.nz"
"070815 - Mattel recall.doc", "http://www.service.Mattel.com"
"070906 - Press Release - DCS Launch .doc", "http://www.digitalcontent.govt.nz"
"070906 - Press Release - DCS Launch .doc", "http://www.digitalstrategy.govt.nz"
"2006Launchrelease&q&a.doc", "http://www"
"2006Launchrelease&q&a.doc", "http://www.beehive.govt.nz"
"070906 - Digital Content Strategy Q and A.doc", "http://www.digitalstrategy.govt.nz"
"070906 - Digital Content Strategy Q and A.doc", "http://www.digitalcontent.govt.nz"
"DigitalContentStrategy.pdf", "http://www.digitalstrategy.govt.nz"
"DigitalContentStrategy.pdf", "http://www.digitalcontent.govt.nz"
"DigitalContentStrategy.pdf", "http://www.oecd.org/sti/digitalcontent"
"DigitalContentStrategy.pdf", "http://www.oecd.org/sti/ict/broadband"
"DigitalContentStrategy.pdf", "http://www.icrossing.com"
"DigitalContentStrategy.pdf", "http://www.comscore.com/"
"DigitalContentStrategy.pdf", "http://pewresearch.org/pubs/402/tagging-play"
"DigitalContentStrategy.pdf", "http://www.iprospect.com"
"DigitalContentStrategy.pdf", "http://www.worldwidewebsize.com/"
"DigitalContentStrategy.pdf", "http://www.sifry.com/alerts/archives/000493.html"
"DigitalContentStrategy.pdf", "http://www.nzlive.com"
"DigitalContentStrategy.pdf", "http://www.e.govt.nz"
"DigitalContentStrategy.pdf", "http://www.linz.govt.nz"
"DigitalContentStrategy.pdf", "http://www.minedu.govt.nz"
"DigitalContentStrategy.pdf", "http://www.mch.govt.nz"
"DigitalContentStrategy.pdf", "http://www.creativecommons.org.nz"
"DigitalContentStrategy.pdf", "http://www.openbusiness.cc/wp-content/"
"DigitalContentStrategy.pdf", "http://www.oclc.org"
"DigitalContentStrategy.pdf", "http://dnc.org.nz/content/calendar_stats.html"
"DigitalContentStrategy.pdf", "http://www.newzealand.com"
"DigitalContentStrategy.pdf", "http://www.oreillynet.com/pub/a/oreilly/tim/news/2005/09/30/what-is-web-20.html"
"DigitalContentStrategy.pdf", "http://www.nrcan-rncan.gc.ca/media/"
"DigitalContentStrategy.pdf", "http://www.kulturteknikker.hivolda.no/filer/505.pdf"
"DigitalContentStrategy.pdf", "http://www.med.govt.nz/templates/"
"NZDCS - draft media release.doc", "http://www.digitalcontent.govt.nz"
"NZDCS - draft media release.doc", "http://www.digitalstrategy.govt.nz"
"EVENT INFO SHEETforMinistersoffices.doc", "http://www.suspect.co.nz"
"NZDCS - draft Q&A 170807doc.doc", "http://www.digitalstrategy.govt.nz"
"NZDCS - draft Q&A 170807doc.doc", "http://www.digitalcontent.govt.nz"
"071004 - Motor Vehicle Adjudicators release.DOC", "http://www.consumeraffairs.govt.nz"
"070919 - QandA - Lead in toys.DOC", "http://www.standards.co.nz"
"070919 - QandA - Lead in toys.DOC", "http://www.consumeraffairs.govt.nz"
"071014 - Library Week launch.DOC", "http://www.libraryweek.org.nz"
"Library related websites.doc", "http://www.anyquestions.co.nz"
"Library related websites.doc", "http://www.uiangapatai.co.nz"
"Library related websites.doc", "http://www.studyit.org.nz"
"Library related websites.doc", "http://www.nzlibraries.com"
"Library related websites.doc", "http://www.tki.org.nz"
"Library related websites.doc", "http://www.peoplesnetwork.gov.uk"
"071014 - Library Week launch.DOC", "http://www.libraryweek.org.nz"
"071019 - Doha Trips discussion document.doc", "http://www.med.govt.nz/templates/StandardSummary____31856.aspx"
"071017 - Formaldehyde tests.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/index.html"
"BR 2007 559 APRA Silver Scroll awards Sept 07 recovered file.doc", "http://sjd.co.nz/history.html"
"BR 2007 559 APRA Silver Scroll awards Sept 07 recovered file.doc", "http://www.muzic.net.nz/artists/1155/bio.html"
"BR 2007 559 APRA Silver Scroll awards Sept 07 recovered file.doc", "http://www.muzic.net.nz/artists/1159.html"
"BR 2007 559 APRA Silver Scroll awards Sept 07 recovered file.doc", "http://www.brookefraser.com/biography/home.do"
"BR 2007 559 APRA Silver Scroll awards Sept 07 recovered file.doc", "http://en.wikipedia.org/wiki/Liam_Finn"
"Background notes.doc", "http://www.aucklandcitylibraries.com"
"MED work programme backgrounder.DOC", "http://www.wipo.int/portal/index.html"
"MED work programme backgrounder.DOC", "http://www.wipo.int/tk/en/databases/contracts"
"MED work programme backgrounder.DOC", "http://www.wipo.int/tk/en/folklore/culturalheritage/index.html"
"MED work programme backgrounder.DOC", "http://www.wipo.int/tk/en/studies/cultural/minding-culture/"
"MED work programme backgrounder.DOC", "http://www.wipo.int/ebookshop/"
"071114 - PPPPP.doc", "http://www.consumeraffairs.govt.nz"
"MVT para for min.DOC", "http://www.comcom.govt.nz/FairTrading/TradePracticesCoveredbytheFairTradingAct/salestechniquesfinanceagreementsan.aspx"
"MVT para for min.DOC", "http://www.consumeraffairs.govt.nz/businessinfo/mvsa/mvdt/adjudicators-reports/index.html"
"FINAL Vehicle Scrapping Release_56372.doc", "http://www.turners.co.nz"
"071122 - Film launch.doc", "http://www.audiovisual.archives.govt.nz"
"Speech - Penny Carnaby.doc", "http://www"
"071224 - Pre Christmas.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/index.html"
"071204 - Poet Laureate Announcement.doc", "http://www.nzepc.auckland.ac.nz"
"071220 - Pre Christmas.doc", "http://www.consumeraffairs.govt.nz/policylawresearch/index.html"
"071226 - Post Christmas.DOC", "http://www.consumeraffairs.govt.nz"
"Lammy media advisoty.23feb2007.doc", "http://www.lianza.org.nz/library/files/store_011/StrategicFramework2006.pdf"
"PLSUmmit.Advisory.24Feb2007.doc", "http://www.mla.gov.uk"
"PLSUmmit.Advisory.24Feb2007.doc", "http://www.lianza.org.nz/library/files/store_011/StrategicFramework2006.pdf"
"ArchNZ.Ministers Papers Review.26OCt2006.doc", "http://www.archives.govt.nz/publications/media.php"
"Annual Powerswitch Awareness Month 07.DOC", "http://www.powerswitch.org.nz.”"
"Archives.Budget release.FINAL.5MAy2007.doc", "http://www.beehive.govt.nz/tizard"
"Treaty2u.waitangi day.26Jan2007.draft.doc", "http://www.beehive.govt.nz/tizard"
"zztemplate.doc", "http://www.beehive.govt.nz/tizard"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=38"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=42"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=45"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=44"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=46"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=27"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=26"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=31"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=33"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=28"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=34"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=30"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=36"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=40"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=41"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=39"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=32"
"Backup of NZ Music Month quiz with answers 2007.wbk", "http://www.wildsiderecords.com/artist.cfm?i=43"
"NZMM release and quiz.30April2007.doc", "http://atlastheband.net/atlas7.html"
"NZ Music Month.24april2007.doc", "http://www.nzmusic.org.nz/SkyCityGigsNZMM.doc"
"royalty rights.doc", "http://www.mch.govt.nz/publications/resale-royalty/"
"Auckland land transport.19march2007.doc", "http://www.arc.govt.nz"
"royalty rights.16april2007.doc", "http://www.mch.govt.nz/publications/resale-royalty/"
"tiz revue - april.pdf", "http://www.beehive.govt.nz"
"tiz revue - april.pdf", "http://www.hrc.co.nz/home/hrc/introduction/tengirathenzdiver-"
"tiz revue - april.pdf", "http://www.mch.govt.nz/"
"tiz revue - april.pdf", "http://www.nzlive.com"
"tiz revue - april.pdf", "http://www.creativenz.govt.nz"
"tiz revue - april.pdf", "http://www.youthchoir.org.nz/"
"tiz revue - april.pdf", "http://www.flicks.co.nz/nzsfavmovie.php"
"Mercersurvey.4april2007.doc", "http://www.med.govt.nz/regional-development/detailed-changes"
"Mercersurvey.4april2007.doc", "http://www.beehive.govt.nz/mallard"
"new regional economic policyapril4stmt.doc", "http://www.med.govt.nz/regional-development/detailed-changes"
"new regional economic policyapril4stmt.doc", "http://www.beehive.govt.nz/mallard"
"Mercer survey.4april2007.doc", "http://www.med.govt.nz/regional-development/detailed-changes"
"Mercer survey.4april2007.doc", "http://www.beehive.govt.nz/mallard"
"Auckland land transport.20march2007.final.doc", "http://www.arc.govt.nz"
"tizardwelcomessustainable transport.16feb2007.doc", "http://www.parliament.govt.nz/clark"
"Biofuels sales.13feb2007.pdf", "http://www.agresearch.co.nz/anm2Net/templates/agrnews.aspx?articleid=490&zoneid=3"
"Submissionson CopyrightBill.8Feb2007.doc", "http://www.parliament.nz/en-NZ/SC/SubmCalled/"
"Submissionson CopyrightBill.8Feb2007.doc", "http://www.beehive.govt.nz/ViewDocument.aspx?DocumentID=28179"
"WorldIPDay.Final.20April2007.DOC", "http://www.stopmoviepiracy.co.nz"
"WorldIPday.17april2007.DOC", "http://www.stopmoviepiracy.co.nz"
"1st babywaker prosecution.22march2007.final.doc", "http://www.consumeraffairs.govt.nz/productsafety/standards"
"Backup of FAM - Min.wbk", "http://www.scamwatch.org.nz"
"Backup of Annual Powerswitch Awareness Month 07.wbk", "http://www.powerswitch.org.nz.”"
"Annual Powerswitch Awareness Month 07.DOC", "http://www.powerswitch.org.nz.”"
"Backup of Scammers carry on phishing for your money.wbk", "http://www.scamwatch.org.nz"
"Bumping.19march2007.final.doc", "http://www.justice.govt.nz/pubs/courts-publications/115-disputes-tribunal.html"
"Draft letter to editor.weekend herald.27march2007.doc", "http://www.consumeraffairs.govt.nz"
"Draft letter to editor.weekend herald.27march2007.doc", "http://www.justice.govt.nz/tribunals/"
"Draft letter to editor.weekend herald.27march2007.doc", "http://www.comcom.govt.nz"
"MVSA and SIN.2April2007.DOC", "http://www.consumeraffairs.govt.nz/policylawresearch/discussionpapers"
"FAM - Min.media release.3March2007.doc", "http://www.scamwatch.org.nz"
"MVSA and CIN commms and draft release.26march2007.DOC", "http://www.consumeraffairs.govt.nz/policylawresearch/discussionpapers/index.html"
"FAM - Min.media release.1March2007.doc", "http://www.scamwatch.org.nz"
"Current Vehicles Unaffected by Rule.doc", "http://www.landtransport.govt.nz/consultation/vehicle-exhaust-emissions"
"Scammers carry on phishing for your money.DOC", "http://www.scamwatch.org.nz"
"Backup of Rates Rebate June.wbk", "http://www.beehive.govt.nz"
"Draft letter to editor.weekend herald.27march2007.doc", "http://www.consumeraffairs.govt.nz"
"Draft letter to editor.weekend herald.27march2007.doc", "http://www.justice.govt.nz/tribunals/"
"Draft letter to editor.weekend herald.27march2007.doc", "http://www.comcom.govt.nz"
"Rates Rebate June 07.doc", "http://www.labour.org.nz"
"Rates Rebate June 07.doc", "http://www.comedy.co.nz"
"HAPiNZ report 120707.doc", "http://www.hapinz.org.nz"
"Rates Rebate June.doc", "http://www.ratesrebates.govt.nz"
"Low carb diet media release.2march2007.doc", "http://www.chokethesmoke.govt.nz"
"JT - 11 April.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 11 April.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"Backup of JT - 30 April.wbk", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"Backup of JT - 30 April.wbk", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT - 11 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 11 June.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT - 30 April.doc", "http://www.lgnz.co.nz/lg-sector/maps/north3.gif"
"JT - 30 April.doc", "http://www.lgnz.co.nz/lg-sector/maps/south3.gif"
"JT 12 MARCH 2007.doc", "http://www.lgnz.co.nz/lg-sector/maps/"
